ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count,last_date,peak_difference,bot_difference,ATR_2,current_price,signal
PFG,2020-05-18,2020-06-26,"[7, 14, 20, 33, 41, 49]","[8, 24]","['2020-05-28', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-16', '2020-07-28']","['2020-07-09', '2020-07-31']","[1.4833333333333334, 0.8333333333333334, 0.16666666666666666, 0.16666666666666666, 0.5, 0.0, 0.0, 0.0]","[1.6, 1.0, 0.5, 0.0, 0.0, 1.0, 0.5, 0.0]",40,40,2020-08-12,60,32,0.03631258882836952,45.43000030517578,F
PFHD,2020-05-26,2020-06-02,"[9, 15, 22, 35]","[7, 21, 38]","['2020-06-08', '2020-06-16', '2020-06-25', '2020-07-15']","['2020-06-11', '2020-07-01', '2020-07-27']","[1.65, 1.0, 0.5, 0.5, 0.25, 0.0, 0.0, 0.0]","[1.9333333333333331, 1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]",14,11,2020-08-12,55,50,0.02049304788895437,13.449999809265135,F
PFI,2020-06-23,2020-07-09,"[7, 21]",[12],"['2020-07-02', '2020-07-23']",['2020-07-27'],"[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",34,34,2020-08-12,35,24,0.012779994295855768,37.88000106811523,F
PFIE,2020-07-27,2019-11-29,[7],"[20, 27, 35, 61, 70, 76, 86, 105, 114, 120, 145, 158]",['2020-08-05'],"['2019-12-30', '2020-01-09', '2020-01-22', '2020-02-28', '2020-03-12', '2020-03-20', '2020-04-03', '2020-05-01', '2020-05-14', '2020-05-22', '2020-06-29', '2020-07-17']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.3749999999999998, 0.08333333333333333, 0.3333333333333333, 0.5, 0.25, 0.08333333333333333, 0.08333333333333333, 0.0]",32,32,2020-08-12,12,176,0.0022473183701432397,0.8149999976158142,T
PFIN,2020-07-14,2020-04-06,[7],"[12, 24, 66, 72, 76, 85]",['2020-07-23'],"['2020-04-23', '2020-05-11', '2020-07-10', '2020-07-20', '2020-07-24', '2020-08-06']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.6833333333333333, 0.8333333333333334, 0.6666666666666666, 0.16666666666666666, 0.0, 0.3333333333333333, 0.5, 0.0]",30,34,2020-08-12,21,89,0.009503504836026149,4.670000076293945,F
PFIS,2020-06-16,2020-06-04,"[5, 20, 24]","[5, 11, 16, 24, 42]","['2020-06-23', '2020-07-15', '2020-07-21']","['2020-06-11', '2020-06-19', '2020-06-26', '2020-07-09', '2020-08-04']","[1.6666666666666667, 1.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.64, 1.0, 0.4, 0.2, 0.2, 0.4, 0.2, 0.2]",37,41,2020-08-12,40,48,0.04845395458629189,37.93999862670898,F
PFLT,2020-07-27,2020-05-29,[7],"[9, 18, 28, 35, 44, 48]",['2020-08-05'],"['2020-06-11', '2020-06-24', '2020-07-09', '2020-07-20', '2020-07-31', '2020-08-06']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.7666666666666666, 0.8333333333333334, 0.5, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.0]",37,35,2020-08-12,12,52,0.007669077078637898,8.720000267028809,F
PFM,2019-07-15,2020-03-16,"[10, 18, 28, 42, 47, 59, 63, 70, 82, 89, 96, 102, 112, 116, 132, 149, 161, 180, 192, 200, 209, 213, 227, 233, 246, 259, 263]","[5, 12, 25, 34, 42, 63, 72, 80, 91, 96]","['2019-07-29', '2019-08-08', '2019-08-22', '2019-09-12', '2019-09-19', '2019-10-07', '2019-10-11', '2019-10-22', '2019-11-07', '2019-11-18', '2019-11-27', '2019-12-06', '2019-12-20', '2019-12-27', '2020-01-22', '2020-02-14', '2020-03-04', '2020-03-31', '2020-04-17', '2020-04-29', '2020-05-12', '2020-05-18', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-23', '2020-07-29']","['2020-03-23', '2020-04-01', '2020-04-21', '2020-05-04', '2020-05-14', '2020-06-15', '2020-06-26', '2020-07-09', '2020-07-24', '2020-07-31']","[1.3111111111111111, 0.07407407407407407, 0.37037037037037035, 0.14814814814814814, 0.25925925925925924, 0.14814814814814814, 0.14814814814814814, 0.07407407407407407]","[1.9200000000000002, 0.1, 0.5, 0.3, 0.3, 0.3, 0.3, 0.2]",39,31,2020-08-12,273,104,0.009300493996614015,30.57999992370605,F
PFMT,2020-06-16,2020-05-11,"[30, 36]",[7],"['2020-07-29', '2020-08-06']",['2020-05-20'],"[2.25, 1.0, 1.0, 0.5, 0.0, 0.0, 0.5, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",30,25,2020-08-12,40,65,0.001587411898027563,0.6000000238418579,T
PFPT,2020-06-10,2020-05-27,"[5, 22, 30, 35]","[13, 21, 35, 41]","['2020-06-17', '2020-07-13', '2020-07-23', '2020-07-30']","['2020-06-15', '2020-06-25', '2020-07-16', '2020-07-24']","[1.65, 1.0, 0.25, 0.75, 0.25, 0.0, 0.0, 0.25]","[1.8, 1.0, 0.25, 0.25, 0.5, 0.0, 0.0, 0.25]",42,40,2020-08-12,44,54,0.1040137209917304,105.41999816894531,F
PFSW,2020-07-21,2020-06-11,[12],"[7, 19, 30, 35, 40]",['2020-08-06'],"['2020-06-22', '2020-07-09', '2020-07-24', '2020-07-31', '2020-08-07']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.7200000000000002, 1.0, 0.2, 0.6, 0.4, 0.2, 0.0, 0.0]",37,35,2020-08-12,16,43,0.020752011340237884,8.539999961853027,F
PGC,2020-06-23,2020-07-09,"[7, 15]","[7, 18]","['2020-07-02', '2020-07-15']","['2020-07-20', '2020-08-04']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",39,34,2020-08-12,35,24,0.01917038499649596,18.309999465942386,F
PGEN,2020-02-21,2020-07-10,"[23, 32, 65, 70, 84, 104]",[15],"['2020-03-25', '2020-04-07', '2020-05-26', '2020-06-02', '2020-06-22', '2020-07-21']",['2020-07-31'],"[1.4666666666666668, 0.5, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",16,21,2020-08-12,120,23,0.01284523556321161,4.3400001525878915,F
PGJ,2020-04-20,2019-06-25,"[6, 21, 36, 45, 56, 64, 75]","[9, 16, 28, 42, 66, 75, 84, 90, 104, 112, 131, 148, 152, 171, 182, 192, 196, 207, 216, 224, 230, 245, 255, 265, 273]","['2020-04-28', '2020-05-19', '2020-06-10', '2020-06-23', '2020-07-09', '2020-07-21', '2020-08-05']","['2019-07-09', '2019-07-18', '2019-08-05', '2019-08-23', '2019-09-27', '2019-10-10', '2019-10-23', '2019-10-31', '2019-11-20', '2019-12-03', '2019-12-31', '2020-01-27', '2020-01-31', '2020-02-28', '2020-03-16', '2020-03-30', '2020-04-03', '2020-04-21', '2020-05-04', '2020-05-14', '2020-05-22', '2020-06-15', '2020-06-29', '2020-07-14', '2020-07-24']","[1.9999999999999998, 0.7142857142857143, 0.7142857142857143, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.0]","[1.6920000000000002, 0.12, 0.48, 0.24, 0.36, 0.28, 0.12, 0.0]",40,36,2020-08-12,80,286,0.029821112805166212,52.63999938964844,F
PGNY,2020-06-01,2020-07-14,"[6, 17, 24, 28, 33, 39]","[7, 12, 17]","['2020-06-09', '2020-06-24', '2020-07-06', '2020-07-10', '2020-07-17', '2020-07-27']","['2020-07-23', '2020-07-30', '2020-08-06']","[1.55, 1.0, 0.6666666666666666, 0.0, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0]","[1.5999999999999999, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",22,22,2020-08-12,51,21,0.04422456080398288,29.670000076293945,F
PGTI,2020-07-08,2020-05-12,"[7, 15]","[12, 21, 32, 40, 48, 56]","['2020-07-17', '2020-07-29']","['2020-05-29', '2020-06-11', '2020-06-26', '2020-07-09', '2020-07-21', '2020-07-31']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.083333333333333, 0.8333333333333334, 0.5, 0.16666666666666666, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0]",41,40,2020-08-12,25,64,0.01403343366996552,18.700000762939453,F
PHAS,2020-05-28,2020-07-13,"[13, 30, 35, 48]",[15],"['2020-06-16', '2020-07-10', '2020-07-17', '2020-08-05']",['2020-08-03'],"[2.0999999999999996, 1.0, 0.5, 0.5, 0.25, 0.25, 0.25, 0.25]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",38,37,2020-08-12,53,22,0.008004007552477349,4.079999923706056,F
PHAT,2020-05-07,2020-07-02,"[7, 12, 21, 31, 47, 51]","[9, 20, 24]","['2020-05-18', '2020-05-26', '2020-06-08', '2020-06-22', '2020-07-15', '2020-07-21']","['2020-07-16', '2020-07-31', '2020-08-06']","[1.6333333333333335, 1.0, 0.5, 0.0, 0.3333333333333333, 0.0, 0.16666666666666666, 0.0]","[1.6666666666666667, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]",20,19,2020-08-12,67,28,0.06234450521332626,37.36999893188477,F
PHCF,2020-05-19,2020-07-13,"[6, 15, 28, 36, 42, 55]",[12],"['2020-05-28', '2020-06-10', '2020-06-29', '2020-07-10', '2020-07-20', '2020-08-06']",['2020-07-29'],"[2.1166666666666667, 0.8333333333333334, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.16666666666666666, 0.16666666666666666]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",33,43,2020-08-12,59,22,0.0350122489267058,3.039999961853028,F
PHIO,2020-01-09,2020-05-28,"[17, 28, 36, 42, 56, 65, 84, 89, 97, 105, 113, 120, 125, 133, 142]","[5, 12, 25, 34, 42]","['2020-02-04', '2020-02-20', '2020-03-03', '2020-03-11', '2020-03-31', '2020-04-14', '2020-05-11', '2020-05-18', '2020-05-29', '2020-06-10', '2020-06-22', '2020-07-01', '2020-07-09', '2020-07-21', '2020-08-03']","['2020-06-04', '2020-06-15', '2020-07-02', '2020-07-16', '2020-07-28']","[1.6600000000000001, 0.0, 0.3333333333333333, 0.26666666666666666, 0.4, 0.13333333333333333, 0.2, 0.06666666666666667]","[1.7599999999999998, 1.0, 0.4, 0.4, 0.2, 0.0, 0.2, 0.4]",38,32,2020-08-12,149,53,0.009221843838609734,2.559999942779541,F
PHO,2020-03-30,2020-01-31,"[10, 21, 34, 47, 54, 67, 80, 84]","[6, 19, 28, 35, 42, 55, 64, 72, 93, 101, 110, 126]","['2020-04-14', '2020-04-29', '2020-05-18', '2020-06-05', '2020-06-16', '2020-07-06', '2020-07-23', '2020-07-29']","['2020-02-10', '2020-02-28', '2020-03-12', '2020-03-23', '2020-04-01', '2020-04-21', '2020-05-04', '2020-05-14', '2020-06-15', '2020-06-25', '2020-07-09', '2020-07-31']","[1.5250000000000001, 0.875, 0.375, 0.25, 0.25, 0.125, 0.125, 0.125]","[1.5333333333333334, 0.08333333333333333, 0.4166666666666667, 0.25, 0.3333333333333333, 0.16666666666666666, 0.08333333333333333, 0.08333333333333333]",32,36,2020-08-12,94,134,0.01583305303226121,40.79999923706055,F
PHUN,2020-07-15,2019-06-07,[14],"[14, 21, 32, 42, 48, 81, 85, 95, 102, 115, 127, 135, 142, 163, 168, 192, 196, 219, 228, 239, 257, 272, 289]",['2020-08-04'],"['2019-06-27', '2019-07-09', '2019-07-24', '2019-08-07', '2019-08-15', '2019-10-02', '2019-10-08', '2019-10-22', '2019-10-31', '2019-11-19', '2019-12-06', '2019-12-18', '2019-12-30', '2020-01-30', '2020-02-06', '2020-03-12', '2020-03-18', '2020-04-21', '2020-05-04', '2020-05-19', '2020-06-15', '2020-07-07', '2020-07-30']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.3695652173913042, 0.2608695652173913, 0.43478260869565216, 0.17391304347826086, 0.21739130434782608, 0.21739130434782608, 0.17391304347826086, 0.0]",35,32,2020-08-12,20,298,0.004982351642134166,1.4900000095367432,F
PI,2020-06-19,2020-07-14,"[7, 14, 21]",[12],"['2020-06-30', '2020-07-10', '2020-07-21']",['2020-07-30'],"[2.6, 1.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",34,37,2020-08-12,37,21,0.04716253553026188,25.75,F
PICO,2019-10-15,2020-06-26,"[30, 37, 46, 63, 77, 96, 112, 120, 124, 139, 148, 155, 168, 179, 192, 202]","[8, 24]","['2019-11-26', '2019-12-06', '2019-12-19', '2020-01-15', '2020-02-05', '2020-03-04', '2020-03-26', '2020-04-07', '2020-04-14', '2020-05-05', '2020-05-18', '2020-05-28', '2020-06-16', '2020-07-01', '2020-07-21', '2020-08-04']","['2020-07-09', '2020-07-31']","[1.45, 0.125, 0.375, 0.1875, 0.25, 0.3125, 0.25, 0.0]","[1.6, 1.0, 0.5, 0.0, 0.0, 1.0, 0.5, 0.0]",35,37,2020-08-12,208,32,0.008414903551043088,9.0,F
PID,2019-05-21,2020-05-14,"[14, 21, 30, 55, 65, 112, 119, 125, 133, 149, 156, 167, 184, 214, 224, 237, 246, 264, 270, 283, 296, 300]","[6, 10, 21, 30, 38, 49, 54]","['2019-06-11', '2019-06-20', '2019-07-03', '2019-08-08', '2019-08-22', '2019-10-29', '2019-11-07', '2019-11-15', '2019-11-27', '2019-12-20', '2020-01-02', '2020-01-17', '2020-02-12', '2020-03-26', '2020-04-09', '2020-04-29', '2020-05-12', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-23', '2020-07-29']","['2020-05-22', '2020-05-29', '2020-06-15', '2020-06-26', '2020-07-09', '2020-07-24', '2020-07-31']","[1.4363636363636363, 0.18181818181818182, 0.36363636363636365, 0.2727272727272727, 0.2727272727272727, 0.22727272727272727, 0.13636363636363635, 0.045454545454545456]","[1.6285714285714283, 0.8571428571428571, 0.5714285714285714, 0.2857142857142857, 0.2857142857142857, 0.0, 0.0, 0.0]",26,36,2020-08-12,310,62,0.005589322508330371,13.529999732971193,F
PINC,2020-07-02,2020-03-09,"[10, 15, 21]","[10, 18, 24, 31, 42, 47, 60, 68, 77, 88, 100, 105]","['2020-07-17', '2020-07-24', '2020-08-03']","['2020-03-23', '2020-04-02', '2020-04-13', '2020-04-22', '2020-05-07', '2020-05-14', '2020-06-03', '2020-06-15', '2020-06-26', '2020-07-14', '2020-07-30', '2020-08-06']","[2.1333333333333333, 1.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.4500000000000002, 0.0, 0.4166666666666667, 0.3333333333333333, 0.25, 0.16666666666666666, 0.16666666666666666, 0.0]",44,44,2020-08-12,28,109,0.029060573526671924,34.720001220703125,F
PIO,2020-06-16,2019-08-05,"[13, 30]","[7, 15, 25, 36, 45, 60, 69, 77, 84, 108, 120, 124, 143, 154, 159, 168, 179, 188, 196, 217, 225, 234, 250]","['2020-07-06', '2020-07-29']","['2019-08-14', '2019-08-26', '2019-09-10', '2019-09-25', '2019-10-08', '2019-10-29', '2019-11-11', '2019-11-21', '2019-12-03', '2020-01-08', '2020-01-27', '2020-01-31', '2020-02-28', '2020-03-16', '2020-03-23', '2020-04-03', '2020-04-21', '2020-05-04', '2020-05-14', '2020-06-15', '2020-06-25', '2020-07-09', '2020-07-31']","[1.4, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.5]","[1.7695652173913046, 0.17391304347826086, 0.5217391304347826, 0.30434782608695654, 0.30434782608695654, 0.08695652173913043, 0.2608695652173913, 0.0]",35,36,2020-08-12,40,258,0.013100106573657028,31.8799991607666,F
PIRS,2020-07-07,2020-03-12,[7],"[15, 28, 36, 44, 58, 63, 85, 90, 98]",['2020-07-16'],"['2020-04-02', '2020-04-22', '2020-05-04', '2020-05-14', '2020-06-04', '2020-06-11', '2020-07-14', '2020-07-21', '2020-07-31']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.5444444444444443, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.0, 0.1111111111111111, 0.0]",40,39,2020-08-12,26,106,0.006093310272158501,3.240000009536743,F
PIXY,2020-07-21,2020-04-24,[7],"[14, 19, 24, 35, 42, 57, 65]",['2020-07-30'],"['2020-05-14', '2020-05-21', '2020-05-29', '2020-06-15', '2020-06-24', '2020-07-16', '2020-07-28']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.957142857142857, 1.0, 0.42857142857142855, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.0]",41,34,2020-08-12,16,76,0.01476554804629607,4.610000133514403,F
PIZ,2020-06-23,2020-06-11,"[21, 25]","[9, 30, 35]","['2020-07-23', '2020-07-29']","['2020-06-24', '2020-07-24', '2020-07-31']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.1333333333333333, 1.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]",40,33,2020-08-12,35,43,0.010295829175762708,30.3799991607666,F
PKBK,2020-06-23,2019-11-15,"[7, 15, 24]","[12, 24, 33, 40, 51, 70, 84, 95, 105, 123, 142, 151, 161, 168, 172, 177]","['2020-07-02', '2020-07-15', '2020-07-28']","['2019-12-04', '2019-12-20', '2020-01-06', '2020-01-15', '2020-01-31', '2020-02-28', '2020-03-19', '2020-04-03', '2020-04-20', '2020-05-14', '2020-06-11', '2020-06-24', '2020-07-09', '2020-07-20', '2020-07-24', '2020-07-31']","[2.3333333333333335, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]","[1.7937499999999997, 0.0625, 0.5625, 0.25, 0.3125, 0.1875, 0.25, 0.0]",38,37,2020-08-12,35,185,0.018968496068867108,13.539999961853027,F
PKOH,2020-06-12,2020-05-29,"[7, 11, 24]","[11, 21, 28, 35, 44]","['2020-06-23', '2020-06-29', '2020-07-17']","['2020-06-15', '2020-06-29', '2020-07-09', '2020-07-20', '2020-07-31']","[1.7, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]","[1.74, 0.8, 0.2, 0.2, 0.6, 0.0, 0.0, 0.0]",37,37,2020-08-12,42,52,0.027670964244189696,19.01000022888184,F
PKW,2020-07-06,2020-05-14,"[7, 13]","[21, 30, 38, 45, 54]","['2020-07-15', '2020-07-23']","['2020-06-15', '2020-06-26', '2020-07-09', '2020-07-20', '2020-07-31']","[1.45, 1.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5]","[1.8399999999999999, 1.0, 0.8, 0.4, 0.2, 0.0, 0.0, 0.0]",36,34,2020-08-12,27,62,0.02596091398728681,62.56999969482422,F
PLAB,2020-06-05,2020-07-16,"[7, 21, 25, 35, 41]",[7],"['2020-06-16', '2020-07-07', '2020-07-13', '2020-07-27', '2020-08-04']",['2020-07-27'],"[1.92, 1.0, 0.2, 0.4, 0.6, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",39,38,2020-08-12,47,19,0.009050166799971976,11.970000267028807,F
PLBC,2020-06-09,2020-07-09,"[9, 14, 18, 31]","[14, 18]","['2020-06-22', '2020-06-29', '2020-07-06', '2020-07-23']","['2020-07-29', '2020-08-04']","[1.3, 1.0, 0.5, 0.0, 0.25, 0.0, 0.0, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",36,34,2020-08-12,45,24,0.03213461258467863,21.700000762939453,F
PLC,2020-05-21,2020-05-15,"[12, 20, 42]","[30, 48]","['2020-06-09', '2020-06-19', '2020-07-22']","['2020-06-29', '2020-07-24']","[2.2333333333333334, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[2.4, 1.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0]",12,7,2020-08-12,57,61,0.011231725333855795,26.535999298095703,F
PLL,2019-07-31,2020-07-14,"[7, 13, 17, 21, 33, 42, 51, 55, 62, 70, 84, 96, 105, 114, 119, 132, 138, 142, 149, 167, 176, 181, 186, 190, 207, 213, 239, 247]",[14],"['2019-08-09', '2019-08-19', '2019-08-23', '2019-08-29', '2019-09-17', '2019-09-30', '2019-10-11', '2019-10-17', '2019-10-28', '2019-11-07', '2019-11-27', '2019-12-16', '2019-12-30', '2020-01-13', '2020-01-21', '2020-02-07', '2020-02-18', '2020-02-24', '2020-03-04', '2020-03-30', '2020-04-13', '2020-04-20', '2020-04-27', '2020-05-01', '2020-05-27', '2020-06-04', '2020-07-13', '2020-07-23']",['2020-08-03'],"[1.3571428571428572, 0.17857142857142858, 0.4642857142857143, 0.14285714285714285, 0.25, 0.07142857142857142, 0.10714285714285714, 0.07142857142857142]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",44,38,2020-08-12,261,21,0.012764752379475169,6.3400001525878915,F
PLMR,2020-06-23,2020-06-19,"[8, 13, 21]","[5, 19, 24]","['2020-07-06', '2020-07-13', '2020-07-23']","['2020-06-26', '2020-07-17', '2020-07-24']","[1.5333333333333334, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333]","[1.4333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",33,29,2020-08-12,35,37,0.09240747512386664,101.61000061035156,F
PLPC,2020-06-17,2020-06-26,"[10, 21, 29, 35]","[7, 25]","['2020-07-01', '2020-07-17', '2020-07-29', '2020-08-06']","['2020-07-08', '2020-08-03']","[1.85, 1.0, 0.25, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]",42,33,2020-08-12,39,32,0.07872736356807149,60.45000076293945,F
PLRX,2020-06-30,2020-07-15,[14],"[7, 13]",['2020-07-21'],"['2020-07-24', '2020-08-03']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.45, 1.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5]",2,4,2020-08-12,30,20,0.06378503652324062,24.290000915527344,F
PLSE,2020-06-19,2020-03-16,"[21, 31]","[5, 14, 25, 34, 54, 60, 70, 83, 96]","['2020-07-21', '2020-08-04']","['2020-03-23', '2020-04-03', '2020-04-21', '2020-05-04', '2020-06-02', '2020-06-10', '2020-06-24', '2020-07-14', '2020-07-31']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.5222222222222221, 0.0, 0.3333333333333333, 0.4444444444444444, 0.2222222222222222, 0.1111111111111111, 0.2222222222222222, 0.2222222222222222]",43,37,2020-08-12,37,104,0.01708640458142809,10.470000267028807,F
PLUG,2020-04-28,2020-04-01,"[8, 15, 21, 30, 47, 55]","[13, 21, 30, 38, 49, 71, 75, 79, 84]","['2020-05-08', '2020-05-19', '2020-05-28', '2020-06-10', '2020-07-06', '2020-07-16']","['2020-04-21', '2020-05-01', '2020-05-14', '2020-05-27', '2020-06-11', '2020-07-14', '2020-07-20', '2020-07-24', '2020-07-31']","[1.5833333333333333, 0.8333333333333334, 0.5, 0.5, 0.16666666666666666, 0.16666666666666666, 0.0, 0.16666666666666666]","[1.5222222222222224, 0.0, 0.4444444444444444, 0.2222222222222222, 0.3333333333333333, 0.0, 0.1111111111111111, 0.1111111111111111]",32,38,2020-08-12,74,92,0.023062404912743032,10.630000114440918,F
PLW,2020-04-02,2020-05-06,"[12, 30, 35, 48, 60, 71, 87]","[9, 15, 21, 28, 41]","['2020-04-21', '2020-05-15', '2020-05-22', '2020-06-11', '2020-06-29', '2020-07-15', '2020-08-06']","['2020-05-19', '2020-05-28', '2020-06-05', '2020-06-16', '2020-07-06']","[2.085714285714286, 0.8571428571428571, 0.7142857142857143, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.42857142857142855, 0.0]","[1.8599999999999999, 1.0, 0.6, 0.2, 0.4, 0.0, 0.0, 0.0]",38,32,2020-08-12,91,68,0.0072441077671041906,39.52999877929688,F
PLXP,2020-05-15,2020-06-11,"[6, 12, 32, 49]","[12, 16, 24]","['2020-05-26', '2020-06-03', '2020-07-01', '2020-07-27']","['2020-06-29', '2020-07-06', '2020-07-16']","[1.575, 0.75, 0.5, 0.0, 0.25, 0.25, 0.25, 0.0]","[1.8666666666666667, 1.0, 0.6666666666666666, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0]",36,40,2020-08-12,61,43,0.008132996892816215,3.6719999313354488,F
PLXS,2020-05-11,2020-06-22,"[12, 18, 25, 35, 51]","[7, 24]","['2020-05-28', '2020-06-05', '2020-06-16', '2020-06-30', '2020-07-23']","['2020-07-01', '2020-07-27']","[1.8, 1.0, 0.6, 0.4, 0.2, 0.0, 0.2, 0.0]","[2.45, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0]",31,41,2020-08-12,65,36,0.062390195473416725,78.7699966430664,F
PLYA,2020-07-02,2020-07-14,"[9, 18]",[14],"['2020-07-16', '2020-07-29']",['2020-08-03'],"[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",34,29,2020-08-12,28,21,0.005431233196427808,3.900000095367432,F
PMBC,2020-05-29,2020-05-14,"[6, 23, 36, 40, 45]","[12, 21, 30, 40, 51, 56]","['2020-06-08', '2020-07-01', '2020-07-21', '2020-07-27', '2020-08-03']","['2020-06-02', '2020-06-15', '2020-06-26', '2020-07-13', '2020-07-28', '2020-08-04']","[1.46, 1.0, 0.6, 0.4, 0.0, 0.2, 0.2, 0.0]","[2.1333333333333333, 0.8333333333333334, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.0]",32,30,2020-08-12,52,62,0.0049711465724918006,3.740000009536743,F
