,ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count,last_date,peak_difference,bot_difference,ATR_2,current_price,signal
1418,SIEB,2020-04-29,2020-06-18,"[7, 14, 26, 36, 53]","[14, 21, 30, 34]","['2020-05-08', '2020-05-19', '2020-06-05', '2020-06-19', '2020-07-15']","['2020-07-09', '2020-07-20', '2020-07-31', '2020-08-06']","[1.44, 1.0, 0.2, 0.0, 0.4, 0.0, 0.2, 0.0]","[2.1, 1.0, 0.5, 0.25, 0.5, 0.0, 0.0, 0.25]",40,45,2020-08-12,73,38,0.01192099315992828,3.549999952316284,F
1419,SIEN,2020-06-16,2020-01-31,"[12, 21]","[5, 35, 42, 55, 67, 84, 93, 101, 112, 123]","['2020-07-02', '2020-07-16']","['2020-02-07', '2020-03-23', '2020-04-01', '2020-04-21', '2020-05-07', '2020-06-02', '2020-06-15', '2020-06-25', '2020-07-13', '2020-07-28']","[2.9, 1.0, 1.0, 0.0, 0.5, 0.0, 0.5, 0.0]","[1.7200000000000002, 0.0, 0.4, 0.3, 0.4, 0.1, 0.1, 0.2]",38,36,2020-08-12,40,134,0.009598963554711971,3.8499999046325684,F
1420,SIFY,2020-07-23,2019-08-26,[7],"[54, 60, 69, 79, 87, 105, 140, 152, 175, 180, 184, 189, 201, 220, 233]",['2020-08-03'],"['2019-11-11', '2019-11-19', '2019-12-03', '2019-12-17', '2019-12-30', '2020-01-27', '2020-03-17', '2020-04-02', '2020-05-06', '2020-05-13', '2020-05-19', '2020-05-27', '2020-06-12', '2020-07-10', '2020-07-29']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.6866666666666668, 0.13333333333333333, 0.5333333333333333, 0.4, 0.26666666666666666, 0.13333333333333333, 0.13333333333333333, 0.06666666666666667]",29,26,2020-08-12,14,243,0.003796530535971653,1.3700000047683716,F
1427,SINO,2020-07-23,2020-05-04,[7],"[35, 49, 58]",['2020-08-03'],"['2020-06-23', '2020-07-14', '2020-07-27']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.7, 0.6666666666666666, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0]",23,24,2020-08-12,14,70,0.011926567660665894,2.1199998855590816,F
1428,SINT,2020-07-24,2020-07-13,[7],[12],['2020-08-04'],['2020-07-29'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",36,29,2020-08-12,13,22,0.013165561141743573,2.1800000667572017,F
1434,SKYS,2020-06-17,2020-01-17,"[13, 24]","[5, 28, 42, 60, 68, 91, 109, 131]","['2020-07-07', '2020-07-22']","['2020-01-27', '2020-02-28', '2020-03-19', '2020-04-15', '2020-04-27', '2020-05-29', '2020-06-24', '2020-07-27']","[1.7000000000000002, 1.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5]","[1.5625, 0.75, 0.25, 0.25, 0.375, 0.0, 0.125, 0.125]",36,34,2020-08-12,39,143,0.012711642151040248,3.0799999237060547,F
1438,SLDB,2020-05-22,2020-06-18,"[6, 10, 21, 32, 39, 48]","[9, 28, 33]","['2020-06-02', '2020-06-08', '2020-06-23', '2020-07-09', '2020-07-20', '2020-07-31']","['2020-07-01', '2020-07-29', '2020-08-05']","[1.7166666666666668, 1.0, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0]","[1.6666666666666665, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0]",39,37,2020-08-12,56,38,0.004062605056464956,2.5199999809265137,F
1439,SLGG,2020-04-14,2020-06-29,"[9, 21, 33, 46, 55, 60, 68]","[5, 10, 14, 24]","['2020-04-27', '2020-05-13', '2020-06-01', '2020-06-18', '2020-07-01', '2020-07-09', '2020-07-21']","['2020-07-07', '2020-07-14', '2020-07-20', '2020-08-03']","[1.5571428571428567, 0.8571428571428571, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.0, 0.14285714285714285, 0.14285714285714285]","[1.8, 1.0, 0.25, 0.5, 0.25, 0.25, 0.25, 0.25]",35,33,2020-08-12,84,31,0.013203902384950715,2.4300000667572017,F
1444,SLNO,2020-01-24,2020-07-14,"[6, 28, 48, 55, 70, 82, 120]",[12],"['2020-02-03', '2020-03-05', '2020-04-02', '2020-04-14', '2020-05-05', '2020-05-21', '2020-07-16']",['2020-07-30'],"[1.9428571428571428, 0.5714285714285714, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",28,35,2020-08-12,139,21,0.00504118115637994,1.7999999523162842,F
1448,SLRX,2020-06-16,2020-02-25,"[14, 25, 35]","[12, 20, 28, 39, 55, 66, 98, 109]","['2020-07-07', '2020-07-22', '2020-08-05']","['2020-03-12', '2020-03-24', '2020-04-03', '2020-04-21', '2020-05-13', '2020-05-29', '2020-07-15', '2020-07-30']","[2.0, 1.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.4124999999999999, 0.5, 0.375, 0.25, 0.25, 0.0, 0.125, 0.125]",40,33,2020-08-12,40,118,0.003563483686656341,1.0700000524520874,F
1449,SLS,2020-03-27,2020-06-12,"[10, 15, 41, 49, 60, 70, 87]","[15, 21, 34]","['2020-04-13', '2020-04-20', '2020-05-27', '2020-06-08', '2020-06-23', '2020-07-08', '2020-07-31']","['2020-07-06', '2020-07-14', '2020-07-31']","[1.7428571428571427, 0.5714285714285714, 0.42857142857142855, 0.5714285714285714, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]","[2.0666666666666664, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]",30,29,2020-08-12,95,42,0.009080402304474294,3.3199999332427983,F
1459,SMMT,2020-06-15,2020-07-01,"[16, 24, 29, 35]","[7, 20]","['2020-07-08', '2020-07-20', '2020-07-27', '2020-08-04']","['2020-07-13', '2020-07-30']","[1.575, 1.0, 0.25, 0.25, 0.25, 0.5, 0.25, 0.0]","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]",33,38,2020-08-12,41,29,0.004754203977876551,3.490000009536743,F
1461,SMRT,2020-06-16,2020-07-14,"[15, 21, 27]",[15],"['2020-07-08', '2020-07-16', '2020-07-24']",['2020-08-04'],"[2.3, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24,29,2020-08-12,40,21,0.002049034168356505,0.18000000715255735,T
1462,SMSI,2020-07-06,2020-06-29,"[12, 21]","[10, 21]","['2020-07-22', '2020-08-04']","['2020-07-14', '2020-07-29']","[2.9, 1.0, 1.0, 0.0, 0.5, 0.0, 0.5, 0.0]","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",38,33,2020-08-12,27,31,0.005007601622810223,3.7799999713897705,F
1464,SMTX,2020-06-23,2020-04-01,[7],"[25, 30, 42, 49, 58, 63, 68]",['2020-07-02'],"['2020-05-07', '2020-05-14', '2020-06-02', '2020-06-11', '2020-06-24', '2020-07-01', '2020-07-09']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.7142857142857142, 0.7142857142857143, 0.42857142857142855, 0.2857142857142857, 0.42857142857142855, 0.0, 0.0, 0.0]",28,32,2020-08-12,35,92,0.006605157284802731,3.490000009536743,F
1466,SNCA,2020-07-29,2020-07-02,[7],"[7, 21]",['2020-08-07'],"['2020-07-14', '2020-08-03']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]",38,30,2020-08-12,10,28,0.002111314036959918,0.7200000286102295,T
1468,SND,2020-05-28,2020-05-14,"[7, 14]","[21, 30, 52]","['2020-06-08', '2020-06-17']","['2020-06-15', '2020-06-26', '2020-07-29']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.833333333333333, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]",34,31,2020-08-12,53,62,0.0030057963142926802,1.4500000476837158,F
1469,SNDE,2020-07-01,2020-06-29,"[7, 14]","[7, 12, 24]","['2020-07-13', '2020-07-22']","['2020-07-09', '2020-07-16', '2020-08-03']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.433333333333333, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0]",31,38,2020-08-12,29,31,0.01550553351490906,2.609999895095825,F
1470,SNDL,2020-06-16,2020-04-30,[21],"[10, 21, 25, 65]",['2020-07-16'],"['2020-05-14', '2020-06-01', '2020-06-05', '2020-08-03']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.525, 1.0, 0.25, 0.75, 0.25, 0.0, 0.0, 0.0]",22,22,2020-08-12,40,72,0.002720913353557821,0.550000011920929,F
1472,SNES,2020-07-17,2020-06-22,[14],"[7, 12, 25]",['2020-08-06'],"['2020-07-01', '2020-07-09', '2020-07-28']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.8333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",36,31,2020-08-12,18,36,0.009225230749589131,1.7799999713897705,F
1474,SNGX,2020-07-08,2020-07-24,"[9, 14]",[7],"['2020-07-21', '2020-07-28']",['2020-08-04'],"[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",35,28,2020-08-12,25,13,0.0072241950933933175,2.0999999046325684,F
1478,SNSS,2020-06-17,2020-02-28,"[10, 14, 27]","[9, 13, 30, 36, 105]","['2020-07-01', '2020-07-08', '2020-07-27']","['2020-03-12', '2020-03-18', '2020-04-13', '2020-04-21', '2020-07-29']","[1.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[2.1000000000000005, 0.8, 0.8, 0.4, 0.2, 0.0, 0.2, 0.2]",30,22,2020-08-12,39,115,0.0021376425956114034,0.30000001192092896,T
1481,SOHO,2020-06-16,2020-04-15,[21],"[7, 13, 21, 40, 51, 60]",['2020-07-16'],"['2020-04-24', '2020-05-04', '2020-05-14', '2020-06-11', '2020-06-26', '2020-07-10']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.0000000000000004, 1.0, 0.5, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",35,28,2020-08-12,40,83,0.006583330543834106,2.380000114440918,F
1488,SONM,2020-04-01,2020-06-11,"[14, 20, 24, 35, 48, 57, 77, 81]","[13, 21, 30]","['2020-04-22', '2020-04-30', '2020-05-06', '2020-05-21', '2020-06-10', '2020-06-23', '2020-07-22', '2020-07-28']","['2020-06-30', '2020-07-13', '2020-07-24']","[2.05, 1.0, 0.5, 0.25, 0.375, 0.25, 0.25, 0.0]","[2.0666666666666664, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]",27,27,2020-08-12,92,43,0.002642939583691592,1.0299999713897705,F
1493,SPCB,2020-06-24,2020-06-30,[28],"[9, 21]",['2020-08-04'],"['2020-07-14', '2020-07-30']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]",19,31,2020-08-12,34,30,0.005220033260354302,1.2799999713897705,F
1495,SPI,2020-05-01,2020-06-26,"[15, 27, 32, 36, 42, 49, 56, 60, 68]","[20, 24]","['2020-05-22', '2020-06-10', '2020-06-17', '2020-06-23', '2020-07-01', '2020-07-13', '2020-07-22', '2020-07-28', '2020-08-07']","['2020-07-27', '2020-07-31']","[1.7777777777777777, 0.0, 0.5555555555555556, 0.2222222222222222, 0.3333333333333333, 0.2222222222222222, 0.2222222222222222, 0.0]","[1.7999999999999998, 1.0, 0.5, 0.5, 0.0, 0.5, 0.5, 0.0]",38,33,2020-08-12,71,32,0.005648479233638172,1.5499999523162842,F
1502,SPPI,2020-06-23,2020-04-02,"[7, 24]","[39, 50, 59, 70, 78, 84]","['2020-07-02', '2020-07-28']","['2020-05-29', '2020-06-15', '2020-06-26', '2020-07-14', '2020-07-24', '2020-08-03']","[2.45, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0]","[1.7333333333333332, 0.3333333333333333, 0.5, 0.3333333333333333, 0.3333333333333333, 0.0, 0.16666666666666666, 0.0]",39,37,2020-08-12,35,91,0.00862763931741192,3.6800000667572017,F
1504,SPRT,2020-07-15,2019-11-07,[12],"[17, 21, 25, 29, 35, 49, 55, 59, 87, 120, 130, 159, 168, 188]",['2020-07-31'],"['2019-12-03', '2019-12-09', '2019-12-13', '2019-12-19', '2019-12-30', '2020-01-21', '2020-01-29', '2020-02-04', '2020-03-16', '2020-05-01', '2020-05-15', '2020-06-26', '2020-07-10', '2020-08-07']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.4857142857142858, 0.07142857142857142, 0.35714285714285715, 0.35714285714285715, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.07142857142857142]",28,31,2020-08-12,20,191,0.004297855975728832,1.6799999475479126,F
1515,SRAX,2020-06-19,2019-12-10,"[4, 10, 21, 25, 30]","[8, 23, 34, 42, 56, 60, 65, 70, 76, 90, 96, 120, 125, 140, 148, 159]","['2020-06-25', '2020-07-06', '2020-07-21', '2020-07-27', '2020-08-03']","['2019-12-20', '2020-01-14', '2020-01-30', '2020-02-11', '2020-03-03', '2020-03-09', '2020-03-16', '2020-03-23', '2020-03-31', '2020-04-21', '2020-04-29', '2020-06-03', '2020-06-10', '2020-07-01', '2020-07-14', '2020-07-29']","[1.5, 1.0, 0.4, 0.6, 0.2, 0.0, 0.0, 0.0]","[1.5875, 0.1875, 0.375, 0.4375, 0.25, 0.25, 0.1875, 0.0625]",35,35,2020-08-12,37,169,0.007663724002610125,3.0699999332427983,F
1519,SREV,2020-07-21,2020-07-14,[7],"[7, 14]",['2020-07-30'],"['2020-07-23', '2020-08-03']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",38,27,2020-08-12,16,21,0.002988704779765433,1.6299999952316284,F
1524,SRTS,2020-05-18,2020-05-14,"[9, 13, 18, 24, 28, 43, 54]","[21, 28, 39, 48, 53]","['2020-06-01', '2020-06-05', '2020-06-12', '2020-06-22', '2020-06-26', '2020-07-20', '2020-08-04']","['2020-06-15', '2020-06-24', '2020-07-10', '2020-07-23', '2020-07-30']","[1.4285714285714284, 1.0, 0.5714285714285714, 0.0, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]","[1.98, 1.0, 0.6, 0.0, 0.4, 0.2, 0.2, 0.0]",41,39,2020-08-12,60,62,0.010287479246047929,3.0999999046325684,F
1527,SSKN,2020-07-22,2020-07-10,[7],[12],['2020-07-31'],['2020-07-28'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",38,35,2020-08-12,15,23,0.004158651453902,1.6200000047683716,F
1537,STAF,2020-04-14,2020-03-13,"[15, 33, 39, 48, 56, 67]","[8, 12, 23, 84]","['2020-05-05', '2020-06-01', '2020-06-09', '2020-06-22', '2020-07-02', '2020-07-20']","['2020-03-25', '2020-03-31', '2020-04-16', '2020-07-14']","[1.6833333333333333, 0.8333333333333334, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0]","[1.825, 0.75, 0.5, 0.0, 0.25, 0.25, 0.5, 0.0]",25,28,2020-08-12,84,105,0.006177208011703422,0.75,F
1539,STCN,2020-04-16,2019-03-26,"[36, 42, 74, 78]","[9, 15, 21, 39, 50, 57, 66, 84, 91, 96, 115, 126, 145, 155, 167, 180, 195, 208, 214, 226, 230, 234, 247, 272, 288, 306, 321, 343]","['2020-06-08', '2020-06-16', '2020-07-31', '2020-08-06']","['2019-04-08', '2019-04-16', '2019-04-25', '2019-05-21', '2019-06-06', '2019-06-17', '2019-06-28', '2019-07-25', '2019-08-05', '2019-08-12', '2019-09-09', '2019-09-24', '2019-10-21', '2019-11-04', '2019-11-20', '2019-12-10', '2020-01-02', '2020-01-22', '2020-01-30', '2020-02-18', '2020-02-24', '2020-02-28', '2020-03-18', '2020-04-23', '2020-05-15', '2020-06-11', '2020-07-02', '2020-08-04']","[1.75, 0.5, 0.75, 0.0, 0.25, 0.0, 0.25, 0.0]","[1.4428571428571428, 0.2857142857142857, 0.5357142857142857, 0.2857142857142857, 0.17857142857142858, 0.14285714285714285, 0.14285714285714285, 0.0]",31,36,2020-08-12,82,349,0.0013888341733035356,0.5600000023841858,T
1543,STKS,2020-04-07,2020-05-13,"[10, 15, 35, 43, 72]","[20, 39, 51, 56]","['2020-04-22', '2020-04-29', '2020-05-28', '2020-06-09', '2020-07-21']","['2020-06-11', '2020-07-09', '2020-07-27', '2020-08-03']","[1.76, 1.0, 0.4, 0.6, 0.2, 0.2, 0.2, 0.0]","[1.5, 0.75, 0.5, 0.25, 0.25, 0.25, 0.0, 0.0]",39,35,2020-08-12,88,63,0.006439443970929783,1.9099999666213991,F
1551,STRM,2020-02-19,2020-07-14,"[48, 78, 105, 109]",[15],"['2020-04-28', '2020-06-10', '2020-07-20', '2020-07-24']",['2020-08-04'],"[1.95, 0.25, 0.75, 0.25, 0.25, 0.25, 0.25, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26,27,2020-08-12,122,21,0.002470983032127453,1.25,T
1560,SUNW,2020-01-08,2020-06-11,"[14, 24, 36, 42, 55, 68, 72, 82, 95, 105, 111, 121, 128, 136, 144]",[12],"['2020-01-29', '2020-02-12', '2020-03-02', '2020-03-10', '2020-03-27', '2020-04-16', '2020-04-22', '2020-05-06', '2020-05-26', '2020-06-09', '2020-06-17', '2020-07-01', '2020-07-13', '2020-07-23', '2020-08-04']",['2020-06-29'],"[1.5000000000000002, 0.0, 0.4666666666666667, 0.2, 0.2, 0.3333333333333333, 0.26666666666666666, 0.06666666666666667]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",39,28,2020-08-12,150,43,0.005748899466658986,0.7239999771118164,F
1570,SVRA,2020-05-11,2020-07-06,"[12, 21, 25, 33, 45, 49, 62]","[6, 14]","['2020-05-28', '2020-06-10', '2020-06-16', '2020-06-26', '2020-07-15', '2020-07-21', '2020-08-07']","['2020-07-14', '2020-07-24']","[1.7428571428571427, 0.7142857142857143, 0.5714285714285714, 0.2857142857142857, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",40,32,2020-08-12,65,27,0.00481741895265726,1.940000057220459,F
1579,SYBX,2020-05-12,2020-07-02,"[24, 39, 49, 55]",[7],"['2020-06-16', '2020-07-08', '2020-07-22', '2020-07-30']",['2020-07-14'],"[1.825, 0.5, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",38,40,2020-08-12,64,28,0.003917544370208837,2.2100000381469727,F
1582,SYNC,2020-04-29,2020-05-07,"[28, 34, 51, 60]","[14, 24, 58]","['2020-06-09', '2020-06-17', '2020-07-13', '2020-07-24']","['2020-05-28', '2020-06-11', '2020-07-30']","[1.85, 1.0, 0.5, 0.25, 0.25, 0.0, 0.25, 0.25]","[1.7, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",23,31,2020-08-12,73,67,0.004560490317816128,1.1799999475479126,F
1585,SYPR,2020-06-17,2019-05-15,[28],"[24, 28, 42, 57, 77, 90, 115, 190, 208, 218, 224, 259, 297]",['2020-07-28'],"['2019-06-19', '2019-06-25', '2019-07-16', '2019-08-06', '2019-09-04', '2019-09-23', '2019-10-28', '2020-02-14', '2020-03-12', '2020-03-26', '2020-04-03', '2020-05-26', '2020-07-20']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.5384615384615383, 0.0, 0.38461538461538464, 0.23076923076923078, 0.38461538461538464, 0.23076923076923078, 0.07692307692307693, 0.0]",24,19,2020-08-12,39,314,0.009028477883241386,1.5299999713897705,F
1589,TAIT,2020-07-07,2020-05-20,[12],"[10, 15, 24, 35, 41]",['2020-07-23'],"['2020-06-04', '2020-06-11', '2020-06-24', '2020-07-10', '2020-07-20']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.76, 1.0, 0.4, 0.6, 0.2, 0.2, 0.2, 0.0]",34,33,2020-08-12,26,58,0.00429279871000741,2.7300000190734863,F
1590,TANH,2020-07-08,2020-05-07,"[16, 21]","[15, 28, 36, 46, 54]","['2020-07-30', '2020-08-06']","['2020-05-29', '2020-06-17', '2020-06-29', '2020-07-14', '2020-07-24']","[1.95, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0]","[1.66, 1.0, 0.6, 0.2, 0.2, 0.0, 0.2, 0.0]",37,36,2020-08-12,25,67,0.0046360396705134215,1.820000052452088,F
1597,TATT,2020-06-30,2020-06-04,"[5, 12, 18, 24]","[8, 21, 34]","['2020-07-08', '2020-07-17', '2020-07-27', '2020-08-04']","['2020-06-16', '2020-07-06', '2020-07-23']","[1.9749999999999999, 1.0, 0.75, 0.25, 0.0, 0.25, 0.5, 0.25]","[1.5333333333333334, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333]",38,31,2020-08-12,30,48,0.0044345636005245605,3.7100000381469727,F
1603,TBLT,2020-06-16,2020-07-14,"[14, 30, 35]",[9],"['2020-07-07', '2020-07-29', '2020-08-05']",['2020-07-27'],"[2.4, 1.0, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40,36,2020-08-12,40,21,0.0020494258701465656,0.6940000057220459,T
1604,TBLTW,2019-11-26,2019-07-26,"[5, 24, 31, 42, 49, 84, 95, 104, 120, 126, 133, 153]","[8, 21, 28, 39, 52, 57, 63, 79, 84, 95, 100, 108, 126, 132, 138, 142, 154, 169, 176, 180, 184, 195, 199, 213, 237, 245, 254]","['2019-12-04', '2020-01-02', '2020-01-13', '2020-01-29', '2020-02-07', '2020-03-30', '2020-04-15', '2020-04-28', '2020-05-20', '2020-05-29', '2020-06-09', '2020-07-08']","['2019-08-07', '2019-08-26', '2019-09-05', '2019-09-20', '2019-10-09', '2019-10-16', '2019-10-24', '2019-11-15', '2019-11-22', '2019-12-10', '2019-12-17', '2019-12-30', '2020-01-27', '2020-02-04', '2020-02-12', '2020-02-19', '2020-03-06', '2020-03-27', '2020-04-07', '2020-04-14', '2020-04-20', '2020-05-05', '2020-05-11', '2020-06-01', '2020-07-06', '2020-07-16', '2020-07-29']","[1.975, 0.0, 0.5, 0.25, 0.4166666666666667, 0.25, 0.25, 0.08333333333333333]","[1.4592592592592593, 0.25925925925925924, 0.48148148148148145, 0.18518518518518517, 0.25925925925925924, 0.1111111111111111, 0.14814814814814814, 0.0]",24,38,2020-08-12,178,264,0.00036090401718185517,0.05299999937415123,T
1607,TC,2020-03-12,2020-07-14,"[14, 27, 36, 52, 58, 64, 84, 89]",[12],"['2020-04-01', '2020-04-21', '2020-05-04', '2020-05-27', '2020-06-04', '2020-06-12', '2020-07-13', '2020-07-20']",['2020-07-30'],"[1.425, 0.625, 0.375, 0.0, 0.25, 0.125, 0.25, 0.125]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",34,37,2020-08-12,106,21,0.003013413652998649,1.5199999809265137,F
1619,TCON,2020-07-16,2020-06-12,[14],"[8, 15, 35]",['2020-08-05'],"['2020-06-24', '2020-07-06', '2020-08-03']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.8333333333333335, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]",35,34,2020-08-12,19,42,0.0041895183269006035,1.6599999666213991,F
1620,TCRD,2020-06-03,2020-04-03,"[15, 21, 39]","[28, 66, 72, 83]","['2020-06-24', '2020-07-02', '2020-07-29']","['2020-05-14', '2020-07-09', '2020-07-17', '2020-08-03']","[2.3, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.525, 0.5, 0.5, 0.0, 0.25, 0.25, 0.25, 0.0]",35,37,2020-08-12,49,90,0.003522697189175181,3.5,F
1627,TEDU,2020-07-06,2020-07-15,"[4, 21]",[7],"['2020-07-10', '2020-08-04']",['2020-07-24'],"[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",32,34,2020-08-12,27,20,0.0067635579377523175,1.7810000181198118,F
1629,TELL,2019-11-04,2020-07-20,"[9, 21, 41, 63, 110, 139, 165, 178]","[9, 14]","['2019-11-15', '2019-12-04', '2020-01-03', '2020-02-05', '2020-04-14', '2020-05-26', '2020-07-01', '2020-07-21']","['2020-07-31', '2020-08-07']","[1.35, 0.375, 0.5, 0.25, 0.25, 0.0, 0.0, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",25,35,2020-08-12,194,17,0.005669658513369071,1.0,F
1631,TENX,2020-06-08,2020-06-30,"[20, 28, 39]",[6],"['2020-07-07', '2020-07-17', '2020-08-03']",['2020-07-09'],"[1.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38,29,2020-08-12,46,30,0.004194389524715453,1.2699999809265137,F
1635,TEUM,2020-06-30,2020-05-14,"[12, 18]","[21, 30, 35, 46, 54]","['2020-07-17', '2020-07-27']","['2020-06-15', '2020-06-26', '2020-07-06', '2020-07-21', '2020-07-31']","[1.9, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0]","[2.0, 1.0, 0.6, 0.4, 0.4, 0.0, 0.0, 0.0]",29,30,2020-08-12,30,62,0.001880322485071104,0.7599999904632568,T
1638,TGA,2020-07-06,2020-04-01,[12],"[42, 49, 56, 69]",['2020-07-22'],"['2020-06-02', '2020-06-11', '2020-06-22', '2020-07-10']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.225, 0.25, 0.5, 0.0, 0.75, 0.25, 0.0, 0.0]",29,24,2020-08-12,27,92,0.0014368890988306873,0.6000000238418579,T
