,ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count,last_date,peak_difference,bot_difference,ATR_2,current_price,signal
1162,1442.HK,2020-07-06,2020-03-26,[24],"[8, 21, 26, 48, 53]",['2020-08-07'],"['2020-04-07', '2020-04-28', '2020-05-07', '2020-06-08', '2020-06-15']","[2.7, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[1.4000000000000001, 1.0, 0.4, 0.0, 0.2, 0.4, 0.2, 0.0]",13,8,2020-08-13,28,94,0.0007635731151607235,0.33000001311302185,F
1163,1443.HK,2020-05-11,2020-06-04,"[7, 16, 30, 34, 49, 57]","[7, 12, 34]","['2020-05-20', '2020-06-02', '2020-06-22', '2020-06-29', '2020-07-21', '2020-07-31']","['2020-06-15', '2020-06-22', '2020-07-24']","[1.4833333333333334, 0.8333333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0, 0.16666666666666666]","[1.7666666666666666, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333]",27,37,2020-08-13,66,48,0.0003282325005597755,0.20000000298023224,F
1164,1446.HK,2020-07-08,2020-06-12,[15],[5],['2020-07-29'],['2020-06-19'],"[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",25,22,2020-08-13,26,42,0.0008604936781180072,0.5,F
1165,1447.HK,2019-08-02,2020-07-09,"[14, 28, 40, 48, 68, 84, 96, 105, 117, 175, 210, 228, 247]",[7],"['2019-08-22', '2019-09-11', '2019-09-27', '2019-10-11', '2019-11-08', '2019-12-02', '2019-12-18', '2020-01-03', '2020-01-21', '2020-04-16', '2020-06-08', '2020-07-06', '2020-07-31']",['2020-07-20'],"[2.1923076923076925, 0.15384615384615385, 0.5384615384615384, 0.3076923076923077, 0.46153846153846156, 0.23076923076923078, 0.3076923076923077, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20,29,2020-08-13,256,25,0.0016498545513737154,0.6800000071525574,F
1167,1450.HK,2020-04-09,2020-06-16,"[12, 32, 48, 56, 63, 72]","[9, 21, 28, 36]","['2020-04-29', '2020-05-29', '2020-06-22', '2020-07-06', '2020-07-15', '2020-07-28']","['2020-06-30', '2020-07-17', '2020-07-28', '2020-08-07']","[2.3, 0.6666666666666666, 0.6666666666666666, 0.0, 0.3333333333333333, 0.6666666666666666, 0.5, 0.0]","[2.3499999999999996, 1.0, 0.75, 0.0, 0.5, 0.0, 0.25, 0.0]",29,37,2020-08-13,84,40,0.0005277257997580813,0.07900000363588333,F
1168,1451.HK,2020-02-12,2020-04-16,"[12, 105]","[41, 45, 54, 64, 72, 77]","['2020-02-28', '2020-07-16']","['2020-06-16', '2020-06-22', '2020-07-07', '2020-07-21', '2020-07-31', '2020-08-07']","[3.15, 0.5, 1.0, 0.5, 0.5, 0.0, 0.5, 0.0]","[1.5166666666666668, 1.0, 0.5, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0]",17,32,2020-08-13,125,81,0.0016152412816468672,0.6000000238418579,F
1169,1452.HK,2019-01-24,2020-07-17,"[13, 30, 35, 48, 68, 80, 90, 120, 126, 140, 147, 152, 156, 168, 183, 191, 232, 240, 250, 262, 280, 287, 292, 331, 348, 353]",[12],"['2019-02-15', '2019-03-12', '2019-03-19', '2019-04-08', '2019-05-09', '2019-05-28', '2019-06-12', '2019-07-25', '2019-08-02', '2019-08-22', '2019-09-02', '2019-09-09', '2019-09-13', '2019-10-02', '2019-10-24', '2019-11-05', '2020-01-06', '2020-01-16', '2020-02-03', '2020-02-19', '2020-03-16', '2020-03-25', '2020-04-01', '2020-06-01', '2020-06-24', '2020-07-03']",['2020-08-04'],"[1.6384615384615384, 0.038461538461538464, 0.4230769230769231, 0.34615384615384615, 0.2692307692307692, 0.3076923076923077, 0.23076923076923078, 0.038461538461538464]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",28,34,2020-08-13,382,19,0.0005172819780904517,0.1550000011920929,F
1172,1459.HK,2019-12-10,2020-03-25,"[8, 12, 30, 68, 77, 91, 105, 156]","[8, 35, 39, 52, 70, 81]","['2019-12-20', '2019-12-30', '2020-01-24', '2020-03-20', '2020-04-02', '2020-04-24', '2020-05-18', '2020-07-30']","['2020-04-06', '2020-05-19', '2020-05-25', '2020-06-11', '2020-07-09', '2020-07-24']","[1.9625000000000001, 0.75, 0.5, 0.25, 0.375, 0.125, 0.25, 0.0]","[1.4833333333333332, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.0, 0.0]",24,31,2020-08-13,166,95,0.0017081679888412491,0.7799999713897705,F
1173,1460.HK,2020-01-15,2020-05-25,"[15, 28, 56, 62, 84, 123]",[45],"['2020-02-07', '2020-02-26', '2020-04-06', '2020-04-16', '2020-05-20', '2020-07-16']",['2020-07-29'],"[2.0, 0.3333333333333333, 0.5, 0.16666666666666666, 0.5, 0.16666666666666666, 0.16666666666666666, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",25,28,2020-08-13,143,56,7.699545122273423e-05,0.032000001519918435,F
1174,1461.HK,2020-05-11,2019-11-20,"[15, 33]","[7, 21, 70, 81, 90, 113, 119, 123, 128, 174]","['2020-06-01', '2020-06-26']","['2019-11-29', '2019-12-19', '2020-03-04', '2020-03-19', '2020-04-01', '2020-05-08', '2020-05-18', '2020-05-22', '2020-05-29', '2020-08-05']","[1.75, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0]","[1.57, 0.0, 0.5, 0.2, 0.4, 0.1, 0.0, 0.0]",19,24,2020-08-13,66,180,0.0012141506006512206,0.6200000047683716,F
1175,1462.HK,2019-01-08,2019-02-19,"[13, 42, 67, 72]",[49],"['2019-01-25', '2019-03-12', '2019-04-17', '2019-04-26']",['2019-05-03'],"[1.75, 1.0, 0.5, 0.0, 0.25, 0.25, 0.25, 0.25]","[2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",5,5,2020-08-12,393,366,7.268638116717094e-12,0.07199999690055847,F
1177,1466.HK,2020-05-15,2020-03-19,"[13, 18, 35, 40, 45, 50]",[36],"['2020-06-03', '2020-06-10', '2020-07-07', '2020-07-14', '2020-07-21', '2020-07-28']",['2020-05-14'],"[1.5333333333333332, 1.0, 0.3333333333333333, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0, 0.16666666666666666]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",30,26,2020-08-13,62,99,0.00014138868974153632,0.027000000700354576,F
1178,1468.HK,2019-11-20,2020-06-23,"[12, 17, 25, 91, 110, 120, 164]","[15, 28]","['2019-12-06', '2019-12-13', '2019-12-27', '2020-04-02', '2020-05-05', '2020-05-19', '2020-07-22']","['2020-07-16', '2020-08-04']","[1.4, 0.7142857142857143, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.0]","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",17,38,2020-08-13,180,35,0.0006336575851042878,0.2800000011920929,F
1179,1469.HK,2020-03-18,2020-06-11,"[42, 63, 74]","[6, 24]","['2020-05-21', '2020-06-19', '2020-07-08']","['2020-06-19', '2020-07-17']","[2.1999999999999997, 0.3333333333333333, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]","[2.05, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.0]",27,23,2020-08-13,100,43,0.0012939951558931222,0.7099999785423279,F
1180,1470.HK,2020-05-22,2020-05-28,"[7, 28, 48, 54]","[7, 15, 30, 35, 45, 50]","['2020-06-02', '2020-07-03', '2020-07-31', '2020-08-10']","['2020-06-08', '2020-06-18', '2020-07-13', '2020-07-20', '2020-08-03', '2020-08-10']","[2.125, 1.0, 0.5, 0.0, 0.5, 0.25, 0.25, 0.0]","[2.05, 1.0, 0.5, 0.8333333333333334, 0.3333333333333333, 0.0, 0.0, 0.0]",28,29,2020-08-13,57,53,0.0005695810020117019,0.10999999940395357,F
1189,1488.HK,2020-04-06,2020-07-22,"[30, 48, 56, 72]",[5],"['2020-05-22', '2020-06-17', '2020-06-30', '2020-07-23']",['2020-07-29'],"[2.4499999999999997, 0.75, 0.75, 0.25, 0.25, 0.75, 0.5, 0.0]","[1.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",20,22,2020-08-13,87,16,0.002049655829968606,0.6499999761581421,F
1191,1495.HK,2020-05-18,2020-06-29,"[21, 29]",[7],"['2020-06-16', '2020-06-29']",['2020-07-09'],"[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",22,32,2020-08-13,61,32,0.0015192137293702224,0.7200000286102295,F
1192,1496.HK,2020-06-04,2020-05-22,"[8, 21, 30]","[36, 48]","['2020-06-16', '2020-07-07', '2020-07-20']","['2020-07-15', '2020-07-31']","[2.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]","[2.55, 1.0, 1.0, 0.0, 0.0, 0.5, 1.0, 0.0]",27,36,2020-08-13,48,57,0.00026981273717604045,0.2160000056028366,F
1193,1498.HK,2019-12-05,2020-07-13,"[15, 36, 42, 52, 74, 105, 123]",[12],"['2019-12-30', '2020-01-31', '2020-02-10', '2020-02-24', '2020-03-25', '2020-05-13', '2020-06-08']",['2020-07-29'],"[1.857142857142857, 0.42857142857142855, 0.7142857142857143, 0.2857142857142857, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",19,35,2020-08-13,169,23,0.0008530348512076866,0.6000000238418579,F
1194,1499.HK,2019-12-30,2020-02-28,"[5, 22, 30, 36, 63, 70, 87, 110, 114, 124, 132, 142, 147]","[10, 21, 36, 42, 61, 67, 77, 94, 100, 105, 110]","['2020-01-07', '2020-02-03', '2020-02-13', '2020-02-21', '2020-03-31', '2020-04-09', '2020-05-08', '2020-06-10', '2020-06-16', '2020-07-02', '2020-07-14', '2020-07-28', '2020-08-04']","['2020-03-13', '2020-03-30', '2020-04-22', '2020-05-04', '2020-05-29', '2020-06-08', '2020-06-22', '2020-07-17', '2020-07-27', '2020-08-03', '2020-08-10']","[1.5153846153846156, 0.0, 0.5384615384615384, 0.3076923076923077, 0.23076923076923078, 0.0, 0.15384615384615385, 0.07692307692307693]","[1.5272727272727271, 0.09090909090909091, 0.36363636363636365, 0.36363636363636365, 0.36363636363636365, 0.0, 0.09090909090909091, 0.0]",32,28,2020-08-13,154,113,0.0004370444686173328,0.19900000095367432,F
1195,1500.HK,2019-11-08,2019-10-22,"[21, 36, 42, 120, 126, 133, 165]","[14, 23, 44, 55, 67, 77, 90, 98, 102, 117, 128, 132, 138, 144, 148, 161, 175, 180, 189, 198]","['2019-12-09', '2020-01-02', '2020-01-10', '2020-05-07', '2020-05-15', '2020-05-26', '2020-07-13']","['2019-11-11', '2019-11-22', '2019-12-23', '2020-01-10', '2020-01-30', '2020-02-13', '2020-03-03', '2020-03-13', '2020-03-19', '2020-04-09', '2020-04-28', '2020-05-06', '2020-05-14', '2020-05-22', '2020-05-28', '2020-06-16', '2020-07-08', '2020-07-15', '2020-07-28', '2020-08-10']","[2.814285714285714, 0.5714285714285714, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714, 0.14285714285714285, 0.2857142857142857, 0.0]","[1.515, 0.15, 0.45, 0.2, 0.3, 0.1, 0.15, 0.05]",22,37,2020-08-13,188,201,0.0003740957532631165,0.13500000536441806,F
1199,1508.HK,2020-01-14,2019-08-07,"[14, 25, 51, 72, 100, 108, 119, 139]","[6, 14, 36, 60, 105, 119, 164, 192, 221]","['2020-02-05', '2020-02-20', '2020-03-27', '2020-04-29', '2020-06-10', '2020-06-22', '2020-07-09', '2020-08-06']","['2019-08-15', '2019-08-27', '2019-09-26', '2019-11-01', '2020-01-08', '2020-01-30', '2020-04-02', '2020-05-18', '2020-06-29']","[1.5375, 0.625, 0.375, 0.25, 0.25, 0.125, 0.25, 0.0]","[1.8555555555555556, 0.0, 0.5555555555555556, 0.2222222222222222, 0.3333333333333333, 0.1111111111111111, 0.3333333333333333, 0.0]",20,16,2020-08-13,144,253,0.0009727186951750932,0.8700000047683716,F
1203,1520.HK,2020-06-29,2020-05-25,"[15, 24]","[5, 20, 36, 42]","['2020-07-21', '2020-08-03']","['2020-06-01', '2020-06-22', '2020-07-16', '2020-07-24']","[2.4, 1.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0]","[2.025, 1.0, 0.5, 0.5, 0.25, 0.0, 0.25, 0.25]",26,34,2020-08-13,32,56,0.0004524279799234133,0.12099999934434892,F
1205,1522.HK,2020-07-02,2020-07-24,"[4, 24]",[7],"['2020-07-08', '2020-08-05']",['2020-08-04'],"[1.4500000000000002, 1.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21,28,2020-08-13,30,14,0.0017290165478619686,0.4000000059604645,F
1208,1526.HK,2020-07-09,2020-07-20,"[14, 21]",[12],"['2020-07-29', '2020-08-07']",['2020-08-05'],"[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",20,36,2020-08-13,25,18,0.002081380476638753,0.9800000190734864,F
1211,1529.HK,2020-01-09,2020-06-26,"[50, 63, 70, 85, 129]","[21, 30]","['2020-03-23', '2020-04-09', '2020-04-22', '2020-05-15', '2020-07-20']","['2020-07-28', '2020-08-10']","[1.82, 0.6, 0.4, 0.6, 0.4, 0.0, 0.0, 0.0]","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]",16,32,2020-08-13,147,33,0.0003865989179740288,0.1420000046491623,F
1213,1532.HK,2019-12-11,2020-06-17,"[12, 29, 45, 60, 70, 75]","[12, 18, 36]","['2019-12-31', '2020-01-24', '2020-02-19', '2020-03-11', '2020-03-25', '2020-04-01']","['2020-07-07', '2020-07-15', '2020-08-10']","[2.0666666666666664, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.16666666666666666, 0.0, 0.3333333333333333, 0.0]","[2.0666666666666664, 1.0, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0]",18,31,2020-08-13,165,39,0.0004541500826593872,0.0989999994635582,F
1215,1536.HK,2020-06-24,2020-04-06,[28],"[14, 30, 48, 63, 78]",['2020-08-05'],"['2020-04-28', '2020-05-22', '2020-06-17', '2020-07-10', '2020-07-31']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.2800000000000002, 0.6, 0.8, 0.2, 0.4, 0.2, 0.2, 0.0]",29,20,2020-08-13,34,87,0.0005681455540301393,0.2549999952316284,F
1217,1539.HK,2020-07-31,2020-06-18,[5],"[14, 24, 32]",['2020-08-07'],"['2020-07-10', '2020-07-24', '2020-08-05']","[1.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[1.7999999999999998, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0]",22,29,2020-08-13,9,38,0.0009081060524260258,0.1599999964237213,F
1218,1540.HK,2020-07-14,2020-07-20,"[7, 15]","[6, 15]","['2020-07-23', '2020-08-04']","['2020-07-28', '2020-08-10']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.75, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0]",19,26,2020-08-13,22,18,0.001084672612685241,0.4600000083446503,F
1221,1545.HK,2020-06-30,2020-07-10,[21],"[16, 21]",['2020-07-30'],"['2020-08-03', '2020-08-10']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.95, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0]",29,21,2020-08-13,31,24,0.0003305200177719897,0.10499999672174454,F
1222,1546.HK,2019-12-12,2020-03-27,"[10, 42, 80, 92, 120, 130, 156]","[9, 21, 50, 54, 65, 78, 84]","['2019-12-30', '2020-02-17', '2020-04-09', '2020-04-29', '2020-06-10', '2020-06-24', '2020-08-03']","['2020-04-09', '2020-04-29', '2020-06-11', '2020-06-17', '2020-07-06', '2020-07-23', '2020-07-31']","[1.6857142857142855, 0.5714285714285714, 0.42857142857142855, 0.5714285714285714, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.0]","[1.9142857142857141, 0.7142857142857143, 0.7142857142857143, 0.2857142857142857, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]",24,28,2020-08-13,164,93,0.0007042522282998948,0.22300000488758087,F
1223,1547.HK,2020-05-22,2020-07-13,"[28, 54]",[15],"['2020-07-03', '2020-08-10']",['2020-08-03'],"[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20,35,2020-08-13,57,23,0.0006892377782980077,0.2199999988079071,F
1225,1549.HK,2020-02-05,2020-05-11,"[20, 35, 65, 78, 84, 96, 100, 117]","[15, 20, 31, 35, 43, 56, 60]","['2020-03-04', '2020-03-25', '2020-05-12', '2020-05-29', '2020-06-08', '2020-06-24', '2020-07-02', '2020-07-27']","['2020-06-01', '2020-06-08', '2020-06-23', '2020-06-30', '2020-07-13', '2020-07-30', '2020-08-05']","[1.8375, 0.5, 0.5, 0.5, 0.25, 0.125, 0.25, 0.0]","[1.6714285714285713, 0.8571428571428571, 0.2857142857142857, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.0]",32,39,2020-08-13,130,66,0.00023955773722414037,0.10100000351667404,F
1227,1552.HK,2020-06-23,2019-02-26,[5],"[5, 9, 24, 30, 61, 72, 78, 106, 133, 158, 168, 188, 192, 199, 219, 223, 231, 240, 254, 260, 264, 270, 301, 314, 321, 329, 340, 348, 358]",['2020-07-02'],"['2019-03-05', '2019-03-11', '2019-04-01', '2019-04-10', '2019-05-29', '2019-06-14', '2019-06-24', '2019-08-02', '2019-09-10', '2019-10-17', '2019-10-31', '2019-11-28', '2019-12-04', '2019-12-13', '2020-01-15', '2020-01-21', '2020-02-04', '2020-02-17', '2020-03-06', '2020-03-16', '2020-03-20', '2020-03-30', '2020-05-18', '2020-06-04', '2020-06-15', '2020-06-26', '2020-07-14', '2020-07-24', '2020-08-07']","[1.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[1.4241379310344826, 0.1724137931034483, 0.4827586206896552, 0.20689655172413793, 0.1724137931034483, 0.20689655172413793, 0.2413793103448276, 0.034482758620689655]",19,33,2020-08-13,35,362,0.0005891657431023382,0.15000000596046448,F
1229,1555.HK,2020-02-26,2019-12-11,[24],"[12, 20, 70]",['2020-03-31'],"['2019-12-31', '2020-01-13', '2020-03-25']","[2.7, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[1.9999999999999998, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",24,21,2020-08-12,114,164,6.3034527893363225e-06,0.06499999761581421,F
1230,1556.HK,2020-06-05,2020-06-26,[28],"[12, 30]",['2020-07-17'],"['2020-07-15', '2020-08-10']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.25, 1.0, 1.0, 0.5, 0.0, 0.0, 0.5, 0.0]",28,33,2020-08-13,47,33,0.00041423551782010087,0.1720000058412552,F
1233,1559.HK,2019-07-30,2020-05-20,"[27, 42, 132, 150, 155, 235, 245, 250]","[21, 40, 49, 55]","['2019-09-05', '2019-09-26', '2020-02-10', '2020-03-05', '2020-03-12', '2020-07-10', '2020-07-24', '2020-07-31']","['2020-06-18', '2020-07-17', '2020-07-30', '2020-08-07']","[1.7125, 0.25, 0.5, 0.625, 0.25, 0.0, 0.125, 0.0]","[1.95, 0.5, 0.25, 0.5, 0.5, 0.25, 0.0, 0.25]",17,23,2020-08-13,259,59,0.0006366163894320861,0.15600000321865082,F
1234,1560.HK,2020-06-01,2020-07-20,"[28, 35]","[5, 15]","['2020-07-13', '2020-07-22']","['2020-07-27', '2020-08-10']","[2.55, 1.0, 0.0, 0.5, 1.0, 0.0, 0.0, 0.0]","[1.75, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.5]",26,26,2020-08-13,51,18,0.000558680956396592,0.4099999964237213,F
1236,1563.HK,2020-07-10,2020-05-26,[12],"[11, 24, 30, 40]",['2020-07-28'],"['2020-06-10', '2020-06-30', '2020-07-09', '2020-07-23']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.5499999999999998, 1.0, 0.5, 0.5, 0.0, 0.5, 0.25, 0.0]",23,31,2020-08-13,24,55,0.00217837601112158,0.9800000190734864,F
1243,1572.HK,2020-05-26,2020-02-28,"[24, 51]","[19, 48, 63, 84, 89, 105]","['2020-06-30', '2020-08-07']","['2020-03-26', '2020-05-12', '2020-06-02', '2020-07-03', '2020-07-10', '2020-08-03']","[2.05, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.0]","[2.45, 0.3333333333333333, 0.6666666666666666, 0.16666666666666666, 0.5, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666]",25,27,2020-08-13,55,113,0.0005142947509984881,0.1679999977350235,F
1244,1573.HK,2020-03-11,2020-02-14,[12],"[7, 20, 24]",['2020-03-27'],"['2020-02-25', '2020-03-13', '2020-03-19']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.9333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",28,22,2020-08-12,104,122,3.863192334111266e-05,0.6800000071525574,F
1245,1575.HK,2020-05-11,2020-07-08,"[35, 54]",[6],"['2020-06-30', '2020-07-28']",['2020-07-16'],"[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20,22,2020-08-13,66,26,0.0005577638620102725,0.1040000021457672,F
1250,1580.HK,2020-07-06,2020-05-28,"[9, 14]","[7, 25]","['2020-07-17', '2020-07-24']","['2020-06-08', '2020-07-06']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]",34,32,2020-08-13,28,53,0.0011552575060991244,0.3050000071525574,F
1251,1581.HK,2020-06-22,2019-08-29,[7],"[8, 17, 36, 42, 48, 58, 83, 87, 91, 95, 105, 114, 119, 128, 141, 150, 188, 197, 205, 223, 231]",['2020-07-03'],"['2019-09-10', '2019-09-23', '2019-10-22', '2019-10-30', '2019-11-07', '2019-11-21', '2019-12-30', '2020-01-06', '2020-01-10', '2020-01-16', '2020-02-03', '2020-02-14', '2020-02-21', '2020-03-05', '2020-03-24', '2020-04-06', '2020-06-03', '2020-06-16', '2020-06-29', '2020-07-24', '2020-08-05']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.2904761904761903, 0.14285714285714285, 0.42857142857142855, 0.19047619047619047, 0.23809523809523808, 0.14285714285714285, 0.09523809523809523, 0.0]",29,33,2020-08-13,36,237,0.0003499445548757446,0.10000000149011612,F
1252,1582.HK,2020-06-05,2020-03-30,"[13, 24]","[21, 36, 50, 65, 84]","['2020-06-24', '2020-07-13']","['2020-05-04', '2020-05-25', '2020-06-12', '2020-07-07', '2020-08-03']","[1.7000000000000002, 1.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5]","[2.36, 0.8, 0.6, 0.4, 0.4, 0.0, 0.4, 0.0]",14,16,2020-08-13,47,92,0.0007620804615763298,0.5299999713897705,F
1256,1587.HK,2020-02-25,2020-05-07,"[30, 75, 81, 108]","[18, 28, 35, 42, 51, 56, 63]","['2020-04-07', '2020-06-15', '2020-06-23', '2020-08-03']","['2020-06-02', '2020-06-16', '2020-06-26', '2020-07-08', '2020-07-21', '2020-07-28', '2020-08-06']","[1.9500000000000002, 0.75, 1.0, 0.5, 0.0, 0.0, 0.25, 0.0]","[2.4, 0.7142857142857143, 0.5714285714285714, 0.14285714285714285, 0.7142857142857143, 0.14285714285714285, 0.0, 0.0]",16,33,2020-08-13,116,68,0.0010196793295819476,0.30000001192092896,F
1259,1591.HK,2020-06-02,2020-03-19,"[21, 44]","[24, 45, 56, 60, 68]","['2020-07-03', '2020-08-05']","['2020-04-24', '2020-05-27', '2020-06-11', '2020-06-17', '2020-06-30']","[1.7, 0.5, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.08, 0.8, 0.6, 0.4, 0.2, 0.4, 0.4, 0.0]",27,20,2020-08-13,50,99,0.00011425350152465813,0.02500000037252903,F
1260,1592.HK,2020-03-18,2020-07-07,"[14, 39, 87, 91]","[18, 24]","['2020-04-07', '2020-05-18', '2020-07-27', '2020-07-31']","['2020-07-31', '2020-08-10']","[1.75, 0.75, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.05, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.0]",24,37,2020-08-13,100,27,0.001273965686146751,0.4699999988079071,F
1263,1598.HK,2020-06-16,2019-08-08,[12],"[7, 30, 63, 120, 154, 164, 202]",['2020-07-06'],"['2019-08-19', '2019-09-19', '2019-11-07', '2020-02-03', '2020-03-20', '2020-04-03', '2020-06-02']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.8428571428571427, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.0]",29,15,2020-08-13,40,252,0.000370816736935075,0.5099999904632568,F
1273,1613.HK,2020-04-24,2020-05-13,"[12, 56]","[24, 35, 40, 51]","['2020-05-14', '2020-07-17']","['2020-06-16', '2020-07-03', '2020-07-10', '2020-07-27']","[2.3499999999999996, 0.5, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0]","[2.05, 1.0, 0.5, 0.5, 0.25, 0.5, 0.25, 0.0]",35,38,2020-08-13,75,64,0.001120278137950617,0.4300000071525574,F
1274,1615.HK,2020-02-06,2020-06-29,"[12, 30, 35, 42, 75, 90, 112, 118]","[9, 14, 27]","['2020-02-24', '2020-03-19', '2020-03-26', '2020-04-06', '2020-05-27', '2020-06-17', '2020-07-21', '2020-07-29']","['2020-07-13', '2020-07-20', '2020-08-06']","[2.1375, 0.625, 0.625, 0.5, 0.375, 0.125, 0.125, 0.0]","[1.6666666666666665, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0]",26,33,2020-08-13,129,32,0.0007675811889262443,0.2290000021457672,F
